Model_name,Input_shape,nb_layers,nb_conv,nb_bn,nb_fc,nb_pooling,sum_activations,weighted_sum_neurons,fc_multiply,params_conv,params_bn,params_fc,flatten,avg_pooling
ResNet-110V2,"(1, 1600, 1600, 3)",370,112,109,1,1,21553920010,976936960000,6400000,3279104,41536,6400010,1,0
ResNet-110V2,"(1, 1792, 1792, 3)",370,112,109,1,1,27037237258,1225469722624,8028160,3279104,41536,8028170,1,0
ResNet-110V2,"(1, 2400, 2400, 3)",370,112,109,1,1,48496320010,2198108160000,14400000,3279104,41536,14400010,1,0
ResNet-164V2,"(1, 32, 32, 3)",550,166,163,1,1,12848650,581091328,2560,4907840,62272,2570,1,0
ResNet-164V2,"(1, 56, 56, 3)",550,166,163,1,1,39347914,1779592192,2560,4907840,62272,2570,1,0
ResNet-164V2,"(1, 64, 64, 3)",550,166,163,1,1,51394570,2324365312,10240,4907840,62272,10250,1,0
ResNet-164V2,"(1, 75, 75, 3)",550,166,163,1,1,71499429,3265321776,10240,4907840,62272,10250,1,0
ResNet-164V2,"(1, 112, 112, 3)",550,166,163,1,1,157394186,7118368768,23040,4907840,62272,23050,1,0
ResNet-164V2,"(1, 128, 128, 3)",550,166,163,1,1,205578250,9297461248,40960,4907840,62272,40970,1,0
ResNet-164V2,"(1, 150, 150, 3)",550,166,163,1,1,283543030,12914703552,40960,4907840,62272,40970,1,0
ResNet-164V2,"(1, 224, 224, 3)",550,166,163,1,1,629583370,28473475072,125440,4907840,62272,125450,1,0
ResNet-164V2,"(1, 240, 240, 3)",550,166,163,1,1,722732298,32686387200,125440,4907840,62272,125450,1,0
ResNet-164V2,"(1, 256, 256, 3)",550,166,163,1,1,822312970,37189844992,163840,4907840,62272,163850,1,0
ResNet-164V2,"(1, 299, 299, 3)",550,166,163,1,1,1125407333,51023304496,207360,4907840,62272,207370,1,0
ResNet-164V2,"(1, 320, 320, 3)",550,166,163,1,1,1284864010,58109132800,256000,4907840,62272,256010,1,0
ResNet-164V2,"(1, 331, 331, 3)",550,166,163,1,1,1378754725,62494604080,256000,4907840,62272,256010,1,0
ResNet-164V2,"(1, 448, 448, 3)",550,166,163,1,1,2518333450,113893900288,501760,4907840,62272,501770,1,0
ResNet-164V2,"(1, 480, 480, 3)",550,166,163,1,1,2890944010,130745548800,576000,4907840,62272,576010,1,0
ResNet-164V2,"(1, 568, 568, 3)",550,166,163,1,1,4048111306,183080086528,739840,4907840,62272,739850,1,0
ResNet-164V2,"(1, 600, 600, 3)",550,166,163,1,1,4517085898,204289920000,829440,4907840,62272,829450,1,0
ResNet-164V2,"(1, 800, 800, 3)",550,166,163,1,1,8030400010,363182080000,1600000,4907840,62272,1600010,1,0
ResNet-164V2,"(1, 896, 896, 3)",550,166,163,1,1,10073333770,455575601152,2007040,4907840,62272,2007050,1,0
ResNet-164V2,"(1, 1024, 1024, 3)",550,166,163,1,1,13157007370,595037519872,2621440,4907840,62272,2621450,1,0
ResNet-164V2,"(1, 1200, 1200, 3)",550,166,163,1,1,18068380938,817159680000,3504640,4907840,62272,3504650,1,0
ResNet-164V2,"(1, 1600, 1600, 3)",550,166,163,1,1,32121600010,1452728320000,6400000,4907840,62272,6400010,1,0
ResNet-164V2,"(1, 1792, 1792, 3)",550,166,163,1,1,40293335050,1822302404608,8028160,4907840,62272,8028170,1,0
ResNet-164V2,"(1, 2400, 2400, 3)",550,166,163,1,1,72273600010,3268638720000,14400000,4907840,62272,14400010,1,0
ShuffleNet0.5-v1,"(1, 32, 32, 3)",169,49,48,1,4,136448,14722560,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 56, 56, 3)",169,49,48,1,4,467828,55274400,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 64, 64, 3)",169,49,48,1,4,538928,58890240,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 75, 75, 3)",169,49,48,1,4,853007,101625840,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 112, 112, 3)",169,49,48,1,4,1684088,193570560,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 128, 128, 3)",169,49,48,1,4,2148848,235560960,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 150, 150, 3)",169,49,48,1,4,3167804,358613892,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 224, 224, 3)",169,49,48,1,4,6576128,721405440,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 240, 240, 3)",169,49,48,1,4,7628024,855463680,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 256, 256, 3)",169,49,48,1,4,8588528,942243840,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 299, 299, 3)",169,49,48,1,4,12148319,1362754800,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 320, 320, 3)",169,49,48,1,4,13418288,1472256000,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 331, 331, 3)",169,49,48,1,4,14835215,1660696560,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 448, 448, 3)",169,49,48,1,4,26297648,2885621760,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 480, 480, 3)",169,49,48,1,4,30188288,3312576000,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 568, 568, 3)",169,49,48,1,4,42792308,4735638432,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 600, 600, 3)",169,49,48,1,4,47718308,5278444704,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 800, 800, 3)",169,49,48,1,4,83852288,9201600000,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 896, 896, 3)",169,49,48,1,4,105183728,11542487040,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 1024, 1024, 3)",169,49,48,1,4,137382128,15075901440,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 1200, 1200, 3)",169,49,48,1,4,189050744,20836673280,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 1600, 1600, 3)",169,49,48,1,4,335402288,36806400000,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 1792, 1792, 3)",169,49,48,1,4,420728048,46169948160,288000,951588,30192,289000,0,0
ShuffleNet0.5-v1,"(1, 2400, 2400, 3)",169,49,48,1,4,754652288,82814400000,288000,951588,30192,289000,0,0
ShuffleNet1.0-v1,"(1, 32, 32, 3)",169,49,48,1,4,267824,58724352,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 56, 56, 3)",169,49,48,1,4,924248,220589568,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 64, 64, 3)",169,49,48,1,4,1063568,234897408,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 75, 75, 3)",169,49,48,1,4,1687139,405567648,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 112, 112, 3)",169,49,48,1,4,3328544,772250112,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 128, 128, 3)",169,49,48,1,4,4246544,939589632,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 150, 150, 3)",169,49,48,1,4,6266108,1430810568,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 224, 224, 3)",169,49,48,1,4,12999728,2877493248,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 240, 240, 3)",169,49,48,1,4,15081248,3412523520,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 256, 256, 3)",169,49,48,1,4,16978448,3758358528,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 299, 299, 3)",169,49,48,1,4,24026435,5436439200,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 320, 320, 3)",169,49,48,1,4,26527376,5872435200,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 331, 331, 3)",169,49,48,1,4,29339747,6624929952,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 448, 448, 3)",169,49,48,1,4,51991184,11509972992,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 480, 480, 3)",169,49,48,1,4,59683376,13212979200,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 568, 568, 3)",169,49,48,1,4,84614744,18890288640,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 600, 600, 3)",169,49,48,1,4,94354616,21055458816,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 800, 800, 3)",169,49,48,1,4,165782576,36702720000,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 896, 896, 3)",169,49,48,1,4,207957008,46039891968,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 1024, 1024, 3)",169,49,48,1,4,271616528,60133736448,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 1200, 1200, 3)",169,49,48,1,4,373779488,83113413120,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 1600, 1600, 3)",169,49,48,1,4,663122576,146810880000,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 1792, 1792, 3)",169,49,48,1,4,831820304,184159567872,576000,3759048,60384,577000,0,0
ShuffleNet1.0-v1,"(1, 2400, 2400, 3)",169,49,48,1,4,1492022576,330324480000,576000,3759048,60384,577000,0,0
ShuffleNet1.5-v1,"(1, 32, 32, 3)",169,49,48,1,4,399200,132005376,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 56, 56, 3)",169,49,48,1,4,1380668,495945504,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 64, 64, 3)",169,49,48,1,4,1588208,528021504,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 75, 75, 3)",169,49,48,1,4,2521271,911825424,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 112, 112, 3)",169,49,48,1,4,4973000,1736038656,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 128, 128, 3)",169,49,48,1,4,6344240,2112086016,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 150, 150, 3)",169,49,48,1,4,9364412,3216590028,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 224, 224, 3)",169,49,48,1,4,19423328,6468263424,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 240, 240, 3)",169,49,48,1,4,22534472,7671179520,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 256, 256, 3)",169,49,48,1,4,25368368,8448344064,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 299, 299, 3)",169,49,48,1,4,35904551,12221053200,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 320, 320, 3)",169,49,48,1,4,39636464,13200537600,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 331, 331, 3)",169,49,48,1,4,43844279,14892700176,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 448, 448, 3)",169,49,48,1,4,77684720,25873053696,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 480, 480, 3)",169,49,48,1,4,89178464,29701209600,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 568, 568, 3)",169,49,48,1,4,126437180,42463950624,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 600, 600, 3)",169,49,48,1,4,140990924,47331042336,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 800, 800, 3)",169,49,48,1,4,247712864,82503360000,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 896, 896, 3)",169,49,48,1,4,310730288,103492214784,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 1024, 1024, 3)",169,49,48,1,4,405850928,135173505024,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 1200, 1200, 3)",169,49,48,1,4,558508232,186830219520,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 1600, 1600, 3)",169,49,48,1,4,990842864,330013440000,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 1792, 1792, 3)",169,49,48,1,4,1242912560,413968859136,864000,8422380,90576,865000,0,0
ShuffleNet1.5-v1,"(1, 2400, 2400, 3)",169,49,48,1,4,2229392864,742530240000,864000,8422380,90576,865000,0,0
ShuffleNet2.0-v1,"(1, 32, 32, 3)",169,49,48,1,4,530576,234565632,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 56, 56, 3)",169,49,48,1,4,1837088,881342208,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 64, 64, 3)",169,49,48,1,4,2112848,938262528,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 75, 75, 3)",169,49,48,1,4,3355403,1620399168,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 112, 112, 3)",169,49,48,1,4,6617456,3084936192,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 128, 128, 3)",169,49,48,1,4,8441936,3753050112,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 150, 150, 3)",169,49,48,1,4,12462716,5715952272,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 224, 224, 3)",169,49,48,1,4,25846928,11493715968,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 240, 240, 3)",169,49,48,1,4,29987696,13631431680,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 256, 256, 3)",169,49,48,1,4,33758288,15012200448,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 299, 299, 3)",169,49,48,1,4,47782667,21716596800,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 320, 320, 3)",169,49,48,1,4,52745552,23456563200,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 331, 331, 3)",169,49,48,1,4,58348811,26464007232,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 448, 448, 3)",169,49,48,1,4,103378256,45974863872,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 480, 480, 3)",169,49,48,1,4,118673552,52777267200,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 568, 568, 3)",169,49,48,1,4,168259616,75456624384,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 600, 600, 3)",169,49,48,1,4,187627232,84105195264,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 800, 800, 3)",169,49,48,1,4,329643152,146603520000,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 896, 896, 3)",169,49,48,1,4,413503568,183899455488,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 1024, 1024, 3)",169,49,48,1,4,540085328,240195207168,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 1200, 1200, 3)",169,49,48,1,4,743236976,331987092480,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 1600, 1600, 3)",169,49,48,1,4,1318563152,586414080000,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 1792, 1792, 3)",169,49,48,1,4,1654004816,735597821952,1152000,14941584,120768,1153000,0,0
ShuffleNet2.0-v1,"(1, 2400, 2400, 3)",169,49,48,1,4,2966763152,1319431680000,1152000,14941584,120768,1153000,0,0
ShuffleNet0.5-v2,"(1, 32, 32, 3)",208,56,54,1,1,145904,11532608,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 56, 56, 3)",208,56,54,1,1,505064,43534892,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 64, 64, 3)",208,56,54,1,1,574544,46130432,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 75, 75, 3)",208,56,54,1,1,923117,81152584,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 112, 112, 3)",208,56,54,1,1,1805864,153753728,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 128, 128, 3)",208,56,54,1,1,2289104,184521728,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 150, 150, 3)",208,56,54,1,1,3390752,281517872,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 224, 224, 3)",208,56,54,1,1,7004144,565097792,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 240, 240, 3)",208,56,54,1,1,8148648,674499712,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 256, 256, 3)",208,56,54,1,1,9147344,738086912,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 299, 299, 3)",208,56,54,1,1,12990221,1072963208,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 320, 320, 3)",208,56,54,1,1,14291024,1153260800,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 331, 331, 3)",208,56,54,1,1,15857133,1306911304,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 448, 448, 3)",208,56,54,1,1,28007504,2260391168,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 480, 480, 3)",208,56,54,1,1,32151024,2594836800,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 568, 568, 3)",208,56,54,1,1,45633768,3711820844,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 600, 600, 3)",208,56,54,1,1,50883272,4137143052,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 800, 800, 3)",208,56,54,1,1,89303024,7207880000,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 896, 896, 3)",208,56,54,1,1,112020944,9041564672,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 1024, 1024, 3)",208,56,54,1,1,146312144,11809390592,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 1200, 1200, 3)",208,56,54,1,1,201457128,16343354752,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 1600, 1600, 3)",208,56,54,1,1,357203024,28831520000,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 1792, 1792, 3)",208,56,54,1,1,448074704,36166258688,1024000,1243654,28120,1025000,0,0
ShuffleNet0.5-v2,"(1, 2400, 2400, 3)",208,56,54,1,1,803703024,64870920000,1024000,1243654,28120,1025000,0,0
ShuffleNet1.0-v2,"(1, 32, 32, 3)",208,56,54,1,1,284688,45014272,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 56, 56, 3)",208,56,54,1,1,993600,169830448,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 64, 64, 3)",208,56,54,1,1,1129680,180057088,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 75, 75, 3)",208,56,54,1,1,1817119,315122176,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 112, 112, 3)",208,56,54,1,1,3554688,597778432,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 128, 128, 3)",208,56,54,1,1,4509648,720228352,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 150, 150, 3)",208,56,54,1,1,6685380,1098669688,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 224, 224, 3)",208,56,54,1,1,13804560,2205699328,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 240, 240, 3)",208,56,54,1,1,16055936,2627850240,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 256, 256, 3)",208,56,54,1,1,18029520,2880913408,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 299, 299, 3)",208,56,54,1,1,25606815,4182245632,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 320, 320, 3)",208,56,54,1,1,28169424,4501427200,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 331, 331, 3)",208,56,54,1,1,31258655,5094806016,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 448, 448, 3)",208,56,54,1,1,55209168,8822797312,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 480, 480, 3)",208,56,54,1,1,63377424,10128211200,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 568, 568, 3)",208,56,54,1,1,89964864,14487130160,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 600, 600, 3)",208,56,54,1,1,100313856,16147204016,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 800, 800, 3)",208,56,54,1,1,176043024,28133920000,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 896, 896, 3)",208,56,54,1,1,220827600,35291189248,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 1024, 1024, 3)",208,56,54,1,1,288426960,46094614528,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 1200, 1200, 3)",208,56,54,1,1,397112576,63767946240,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 1600, 1600, 3)",208,56,54,1,1,704163024,112535680000,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 1792, 1792, 3)",208,56,54,1,1,883301328,141164756992,1024000,3962500,56240,1025000,0,0
ShuffleNet1.0-v2,"(1, 2400, 2400, 3)",208,56,54,1,1,1584363024,253205280000,1024000,3962500,56240,1025000,0,0
ShuffleNet1.5-v2,"(1, 32, 32, 3)",208,56,54,1,1,423472,100444992,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 56, 56, 3)",208,56,54,1,1,1482136,378886668,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 64, 64, 3)",208,56,54,1,1,1684816,401779968,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 75, 75, 3)",208,56,54,1,1,2711121,701908776,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 112, 112, 3)",208,56,54,1,1,5303512,1332074112,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 128, 128, 3)",208,56,54,1,1,6730192,1607119872,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 150, 150, 3)",208,56,54,1,1,9980008,2451455448,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 224, 224, 3)",208,56,54,1,1,20604976,4921804608,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 240, 240, 3)",208,56,54,1,1,23963224,5860051584,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 256, 256, 3)",208,56,54,1,1,26911696,6428479488,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 299, 299, 3)",208,56,54,1,1,38223409,9327847272,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 320, 320, 3)",208,56,54,1,1,42047824,10044499200,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 331, 331, 3)",208,56,54,1,1,46660177,11363684136,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 448, 448, 3)",208,56,54,1,1,82410832,19687218432,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 480, 480, 3)",208,56,54,1,1,94603824,22600123200,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 568, 568, 3)",208,56,54,1,1,134295960,32325927948,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 600, 600, 3)",208,56,54,1,1,149744440,36030182892,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 800, 800, 3)",208,56,54,1,1,262783024,62778120000,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 896, 896, 3)",208,56,54,1,1,329634256,78748873728,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 1024, 1024, 3)",208,56,54,1,1,430541776,102855671808,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 1200, 1200, 3)",208,56,54,1,1,592768024,142273774464,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 1600, 1600, 3)",208,56,54,1,1,1051123024,251112480000,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 1792, 1792, 3)",208,56,54,1,1,1318527952,314995494912,1024000,8157562,84360,1025000,0,0
ShuffleNet1.5-v2,"(1, 2400, 2400, 3)",208,56,54,1,1,2365023024,565003080000,1024000,8157562,84360,1025000,0,0
ShuffleNet2.0-v2,"(1, 32, 32, 3)",208,56,54,1,1,562256,177824768,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 56, 56, 3)",208,56,54,1,1,1970672,670703552,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 64, 64, 3)",208,56,54,1,1,2239952,711299072,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 75, 75, 3)",208,56,54,1,1,3605123,1241512384,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 112, 112, 3)",208,56,54,1,1,7052336,2356640768,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 128, 128, 3)",208,56,54,1,1,8950736,2845196288,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 150, 150, 3)",208,56,54,1,1,13274636,4339875152,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 224, 224, 3)",208,56,54,1,1,27405392,8713413632,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 240, 240, 3)",208,56,54,1,1,31870512,10371103744,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 256, 256, 3)",208,56,54,1,1,35793872,11380785152,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 299, 299, 3)",208,56,54,1,1,50840003,16509768128,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 320, 320, 3)",208,56,54,1,1,55926224,17782476800,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 331, 331, 3)",208,56,54,1,1,62061699,20113545664,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 448, 448, 3)",208,56,54,1,1,109612496,34853654528,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 480, 480, 3)",208,56,54,1,1,125830224,40010572800,1024000,13828840,112480,1025000,0,0
ShuffleNet2.0-v2,"(1, 568, 568, 3)",208,56,54,1,1,178627056,57228214208,1024000,13828840,112480,1025000,0,0
